src_region,src_tier,dst_region,dst_tier,throughput_sent_bits_per_second,throughput_received_bits_per_second,cpu_utilization_percent
aws:ap-northeast-2,PREMIUM,gcp:asia-southeast2-a,STANDARD,5336901623,4268519161,6.681450225
azure:francecentral,PREMIUM,azure:canadacentral,PREMIUM,16931464711,13085056318,13.54494081
aws:ap-northeast-1,PREMIUM,gcp:us-west1-a,PREMIUM,5253962295,4219282494,5.95177519
gcp:asia-east1-a,PREMIUM,gcp:asia-south2-a,PREMIUM,8210639000,5868991000,38.951839
gcp:australia-southeast1-a,STANDARD,gcp:asia-northeast1-a,PREMIUM,7571118000,5567249000,38.121617
gcp:europe-west1-b,PREMIUM,gcp:us-west4-a,PREMIUM,6368803000,5116892000,35.110151
gcp:asia-northeast2-a,PREMIUM,gcp:us-central1-a,STANDARD,6185725000,5051091000,35.798466
gcp:asia-south1-a,PREMIUM,aws:ap-northeast-3,PREMIUM,5223976000,4926117000,35.968859
gcp:australia-southeast1-a,PREMIUM,gcp:asia-east1-a,STANDARD,5340877000,5164249000,35.428614
azure:westus,PREMIUM,gcp:europe-west3-a,PREMIUM,2761351016,2181401248,4.126202986
gcp:us-east1-b,PREMIUM,azure:japaneast,PREMIUM,5200175000,4952109000,32.676565
azure:westeurope,PREMIUM,aws:us-west-1,PREMIUM,4899300861,3866200312,5.594683968
azure:germanywestcentral,PREMIUM,azure:westus2,PREMIUM,15702367786,11220302825,10.51281921
gcp:us-west4-a,STANDARD,aws:ap-east-1,PREMIUM,4395455000,4214969000,31.713885
gcp:europe-central2-a,PREMIUM,aws:us-west-2,PREMIUM,5574759000,4717285000,28.593007
aws:sa-east-1,PREMIUM,gcp:europe-west2-a,PREMIUM,5005977767,3389602893,5.109070589
azure:eastus,PREMIUM,gcp:australia-southeast2-a,PREMIUM,3775049434,2787424385,4.362629109
aws:us-east-1,PREMIUM,aws:af-south-1,PREMIUM,5070942526,2965150412,4.660182744
gcp:us-east1-b,STANDARD,gcp:asia-south1-a,STANDARD,821661026.2,758034165.7,25.421915
aws:us-east-2,PREMIUM,aws:ap-south-1,PREMIUM,5219026494,2929712577,4.280218417
aws:eu-north-1,PREMIUM,gcp:asia-southeast1-a,PREMIUM,5490840132,3145833966,4.591160494
gcp:us-west1-a,STANDARD,aws:me-south-1,PREMIUM,4663816000,3972969000,24.875903
gcp:asia-east2-a,STANDARD,azure:northcentralus,PREMIUM,5434526000,4207151000,25.918148
aws:ap-southeast-1,PREMIUM,gcp:europe-north1-a,PREMIUM,5322314329,3119432633,4.679743307
gcp:asia-southeast2-a,PREMIUM,gcp:northamerica-northeast1-a,STANDARD,7939003000,4208067000,24.653452
gcp:europe-west3-a,STANDARD,azure:australiaeast,PREMIUM,7812595000,4270602000,23.756181
gcp:europe-west1-b,STANDARD,gcp:asia-northeast3-a,PREMIUM,7063184000,4144033000,23.220527
gcp:asia-east2-a,PREMIUM,gcp:europe-west4-a,STANDARD,4112461000,3110713000,23.397571
azure:koreacentral,PREMIUM,aws:eu-west-1,PREMIUM,2547512613,1666098315,3.889912826
gcp:southamerica-east1-a,PREMIUM,gcp:asia-northeast1-a,STANDARD,5681802000,4037640000,22.542705
gcp:southamerica-west1-a,PREMIUM,gcp:asia-southeast1-a,STANDARD,7731335000,3916051000,21.721739
gcp:southamerica-east1-a,STANDARD,gcp:asia-northeast3-a,STANDARD,6578002000,3540176000,20.871917
gcp:europe-west6-a,STANDARD,aws:ap-southeast-2,PREMIUM,5922924000,3383175000,20.005445
gcp:us-west1-a,STANDARD,gcp:us-west1-a,PREMIUM,7161284000,7110138000,99.50432
azure:germanywestcentral,PREMIUM,aws:eu-central-1,PREMIUM,9628595528,9549674243,26.09787009
aws:ap-northeast-3,PREMIUM,azure:japaneast,PREMIUM,4960299770,4748501731,10.23617849
gcp:europe-west4-a,PREMIUM,gcp:europe-west3-a,PREMIUM,7150244000,7055209000,90.931469
gcp:europe-central2-a,PREMIUM,gcp:europe-west2-a,PREMIUM,6396866000,6103858000,72.82186
gcp:europe-north1-a,PREMIUM,aws:eu-west-3,PREMIUM,6435762000,6217357000,67.389223
gcp:asia-southeast1-a,STANDARD,gcp:asia-east1-a,STANDARD,6257703000,5955962000,62.437242
aws:us-west-1,PREMIUM,gcp:northamerica-northeast2-a,PREMIUM,5105750617,4385938485,6.164697856
azure:uksouth,PREMIUM,gcp:northamerica-northeast1-a,PREMIUM,4977291806,4425435813,6.607904027
azure:westeurope,PREMIUM,azure:eastus2,PREMIUM,16981313053,13327295121,13.14843833
aws:eu-north-1,PREMIUM,aws:us-east-1,PREMIUM,5008872537,3955011381,5.241751205
gcp:europe-west6-a,PREMIUM,gcp:us-central1-a,PREMIUM,5731768000,5001714000,40.119524
gcp:us-central1-a,STANDARD,azure:francecentral,PREMIUM,4167653000,3812948000,38.290654
azure:australiaeast,PREMIUM,gcp:asia-northeast1-a,STANDARD,4023896044,3506161551,5.260159412
gcp:europe-west6-a,STANDARD,gcp:asia-south1-a,PREMIUM,5702320000,5231989000,36.775721
gcp:europe-west1-b,PREMIUM,azure:westus3,PREMIUM,7492390000,5265382000,34.338301
gcp:europe-west3-a,STANDARD,azure:westus2,PREMIUM,7131615000,5001607000,32.706981
aws:us-west-2,PREMIUM,gcp:australia-southeast1-a,PREMIUM,5181908736,3722264134,4.768294354
gcp:us-west4-a,STANDARD,gcp:australia-southeast2-a,PREMIUM,5370708000,4294165000,32.438372
gcp:southamerica-east1-a,STANDARD,aws:ca-central-1,PREMIUM,3392625000,3135264000,32.725764
aws:ap-northeast-1,PREMIUM,azure:eastus,PREMIUM,5228989850,3566538798,5.09657104
gcp:asia-northeast2-a,PREMIUM,gcp:us-east1-b,PREMIUM,5543452000,4990928000,31.556517
aws:us-east-2,PREMIUM,aws:ap-east-1,PREMIUM,5055873194,3351379159,4.401837067
aws:me-south-1,PREMIUM,gcp:northamerica-northeast1-a,STANDARD,5403791016,3670078270,5.780826703
aws:eu-south-1,PREMIUM,gcp:asia-east2-a,STANDARD,5661628610,3503247573,4.949654481
gcp:asia-northeast3-a,STANDARD,azure:canadacentral,PREMIUM,7927598000,4782372000,28.989124
gcp:asia-southeast2-a,PREMIUM,azure:westus,PREMIUM,5379360000,4521312000,28.816551
aws:ap-southeast-2,PREMIUM,azure:northcentralus,PREMIUM,5105726018,3268790577,4.717817101
gcp:asia-south1-a,STANDARD,aws:eu-west-2,PREMIUM,4053426000,3451933000,27.196911
aws:ap-south-1,PREMIUM,gcp:us-east4-a,PREMIUM,5058563273,3207374729,4.106830385
aws:eu-west-1,PREMIUM,gcp:asia-northeast1-a,PREMIUM,5369959948,3107072882,4.235592511
gcp:europe-north1-a,STANDARD,gcp:asia-southeast1-a,PREMIUM,2628108000,2503497000,24.960451
azure:koreacentral,PREMIUM,gcp:europe-west1-b,STANDARD,4433955550,3219330976,4.726383519
azure:northeurope,PREMIUM,gcp:asia-east1-a,PREMIUM,2310274017,1678146540,3.616543894
gcp:asia-southeast2-a,STANDARD,gcp:us-east4-a,STANDARD,6504860000,4258264000,25.079906
gcp:us-west4-a,PREMIUM,gcp:asia-south2-a,PREMIUM,4878166000,4210161000,24.110822
gcp:asia-northeast3-a,PREMIUM,gcp:southamerica-west1-a,PREMIUM,9386848000,4270842000,20.229433
gcp:europe-west4-a,STANDARD,gcp:asia-east2-a,PREMIUM,4767041000,4064272000,23.398133
gcp:europe-west2-a,STANDARD,aws:ap-northeast-2,PREMIUM,3360196000,2783081000,22.763457
aws:ap-southeast-1,PREMIUM,gcp:us-east1-b,STANDARD,5211456054,2766980671,4.317831731
gcp:australia-southeast1-a,STANDARD,aws:sa-east-1,PREMIUM,926031530.4,803215165.8,18.465554
gcp:southamerica-east1-a,PREMIUM,aws:af-south-1,PREMIUM,5840896000,1894885000,17.53235
azure:westeurope,PREMIUM,aws:eu-west-2,PREMIUM,9674560258,9458845847,16.796356
aws:ca-central-1,PREMIUM,azure:northcentralus,PREMIUM,4985940959,4677060098,8.694398066
gcp:asia-south1-a,STANDARD,gcp:asia-south1-a,PREMIUM,7001022000,7001022000,99.645627
gcp:europe-west2-a,PREMIUM,gcp:europe-west3-a,STANDARD,7198201000,7022271000,84.168873
gcp:us-east1-b,PREMIUM,gcp:us-central1-a,STANDARD,5556761000,5416649000,70.119789
aws:eu-west-1,PREMIUM,aws:eu-north-1,PREMIUM,5068944582,4535506043,6.706537559
gcp:asia-northeast2-a,PREMIUM,azure:koreacentral,PREMIUM,6054397000,5797443000,66.746257
gcp:us-east4-a,PREMIUM,gcp:us-west4-a,PREMIUM,6425723000,6280305000,55.460334
aws:me-south-1,PREMIUM,gcp:asia-south2-a,PREMIUM,5134043393,4488333593,7.303400975
gcp:northamerica-northeast1-a,PREMIUM,gcp:us-west4-a,STANDARD,6095620000,5956864000,52.508393
aws:us-east-1,PREMIUM,aws:eu-west-3,PREMIUM,4943651568,4178337795,6.266034743
aws:ap-northeast-1,PREMIUM,gcp:asia-southeast1-a,STANDARD,5288299490,4363232066,6.300525105
aws:us-west-1,PREMIUM,gcp:us-east1-b,STANDARD,5076787089,4290951346,6.295106405
azure:canadacentral,PREMIUM,azure:uksouth,PREMIUM,17165988125,13248658108,13.73585403
gcp:northamerica-northeast2-a,PREMIUM,azure:northeurope,PREMIUM,6301521000,5948189000,44.449804
gcp:europe-west6-a,STANDARD,azure:eastus,PREMIUM,5691846000,5288738000,44.193562
aws:ap-southeast-1,PREMIUM,azure:australiaeast,PREMIUM,4959227384,4135101817,6.037722636
gcp:europe-west3-a,PREMIUM,aws:us-east-2,PREMIUM,6029045000,5607424000,43.470539
azure:westus,PREMIUM,aws:ap-southeast-2,PREMIUM,1233575919,1016882750,3.311967623
gcp:europe-west4-a,PREMIUM,gcp:us-west1-a,PREMIUM,6778871000,5470915000,35.867612
gcp:europe-west1-b,STANDARD,azure:westus3,PREMIUM,5784517000,5016078000,34.030952
gcp:northamerica-northeast1-a,STANDARD,gcp:asia-northeast1-a,PREMIUM,5036561000,4771238000,33.1027
gcp:europe-central2-a,PREMIUM,aws:ap-south-1,PREMIUM,4404347000,3978710000,33.736176
gcp:asia-northeast3-a,STANDARD,gcp:australia-southeast1-a,STANDARD,6148137000,4746586000,33.682608
aws:eu-central-1,PREMIUM,azure:westus2,PREMIUM,5111847422,3577955060,5.13454043
aws:ap-northeast-2,PREMIUM,gcp:us-west1-a,STANDARD,5331148434,3678020588,5.519828831
aws:sa-east-1,PREMIUM,aws:us-west-2,PREMIUM,5205529039,3360755208,5.464953734
gcp:us-central1-a,PREMIUM,gcp:asia-southeast1-a,PREMIUM,4848103000,4122208000,28.336493
gcp:asia-northeast3-a,PREMIUM,azure:eastus2,PREMIUM,6269618000,4811391000,29.314828
gcp:europe-west1-b,PREMIUM,gcp:southamerica-east1-a,PREMIUM,5439489000,4754726000,27.743622
gcp:us-east4-a,STANDARD,gcp:australia-southeast2-a,PREMIUM,7156163000,4647117000,26.759702
gcp:asia-southeast2-a,PREMIUM,azure:francecentral,PREMIUM,6565766000,4556415000,28.334594
gcp:europe-west6-a,PREMIUM,gcp:asia-east2-a,STANDARD,6782521000,4559953000,25.969984
aws:eu-south-1,PREMIUM,aws:ap-northeast-3,PREMIUM,5096568970,2964235978,4.524149404
aws:ap-east-1,PREMIUM,gcp:europe-north1-a,STANDARD,5249636974,3211388674,4.544707825
gcp:asia-east2-a,PREMIUM,gcp:europe-west2-a,STANDARD,7308569000,4121246000,24.814808
gcp:asia-east1-a,PREMIUM,azure:germanywestcentral,PREMIUM,5442240000,4370663000,24.708751
gcp:europe-west4-a,STANDARD,azure:japaneast,PREMIUM,5112840000,4237622000,24.147219
gcp:southamerica-west1-a,PREMIUM,gcp:australia-southeast1-a,PREMIUM,7658970000,4263221000,22.448382
gcp:asia-southeast2-a,STANDARD,gcp:europe-north1-a,PREMIUM,6828252000,4064957000,23.907793
gcp:southamerica-east1-a,STANDARD,gcp:asia-northeast1-a,STANDARD,7094821000,3664115000,22.550467
gcp:asia-east1-a,STANDARD,aws:af-south-1,PREMIUM,2240358000,1407288000,17.118231
gcp:us-east1-b,PREMIUM,gcp:us-east1-b,STANDARD,7136117000,7112030000,99.570902
aws:eu-west-3,PREMIUM,gcp:europe-west1-b,PREMIUM,4926103706,4772238374,8.476843167
gcp:europe-west2-a,PREMIUM,azure:germanywestcentral,PREMIUM,7133907000,7014014000,83.514476
aws:eu-north-1,PREMIUM,gcp:europe-west4-a,PREMIUM,5065192677,4683330502,7.318260567
gcp:us-central1-a,PREMIUM,aws:us-east-1,PREMIUM,7028421000,6828855000,71.613174
aws:eu-west-1,PREMIUM,gcp:europe-west6-a,STANDARD,5097196154,4653453687,6.422994517
gcp:europe-west3-a,STANDARD,gcp:europe-north1-a,STANDARD,6920938000,6809686000,69.923852
azure:westus3,PREMIUM,azure:eastus2,PREMIUM,16893754248,14589948689,17.53722234
gcp:asia-east1-a,STANDARD,gcp:asia-northeast1-a,STANDARD,5965136000,5838701000,69.238093
gcp:asia-northeast2-a,PREMIUM,gcp:asia-east2-a,PREMIUM,5283927000,5133493000,61.491493
azure:northcentralus,PREMIUM,aws:us-west-2,PREMIUM,7887609503,6864578878,8.99019362
azure:westus2,PREMIUM,gcp:northamerica-northeast2-a,PREMIUM,7766327695,5928047137,8.971701183
gcp:asia-southeast1-a,PREMIUM,gcp:asia-northeast1-a,PREMIUM,6037595000,5865179000,52.092433
azure:northeurope,PREMIUM,azure:canadacentral,PREMIUM,17436543318,13567495594,14.13472943
aws:eu-central-1,PREMIUM,azure:eastus,PREMIUM,5125523203,4163164885,5.932099429
gcp:asia-southeast2-a,PREMIUM,gcp:asia-south2-a,PREMIUM,6504721000,5878359000,48.106162
gcp:europe-central2-a,PREMIUM,gcp:northamerica-northeast1-a,PREMIUM,6624896000,5444540000,42.239963
gcp:europe-west4-a,STANDARD,gcp:us-central1-a,STANDARD,5302925000,4877078000,42.147497
gcp:us-west4-a,PREMIUM,aws:ap-northeast-1,PREMIUM,6186078000,5579045000,40.90816
aws:us-west-1,PREMIUM,azure:japaneast,PREMIUM,4997780617,3979495479,5.67606708
gcp:asia-southeast2-a,STANDARD,gcp:australia-southeast2-a,PREMIUM,5785856000,5486039000,43.135432
gcp:us-east4-a,PREMIUM,gcp:southamerica-east1-a,PREMIUM,5547200000,4751414000,39.426418
gcp:australia-southeast1-a,STANDARD,aws:ap-southeast-1,PREMIUM,2621393000,2568352000,39.796585
gcp:europe-north1-a,PREMIUM,aws:me-south-1,PREMIUM,3941357000,3801594000,35.5588
azure:westeurope,PREMIUM,gcp:asia-south1-a,PREMIUM,7220630412,6068625933,6.919900195
azure:westus,PREMIUM,gcp:australia-southeast1-a,PREMIUM,4945688480,4216600344,5.701936045
aws:ap-south-1,PREMIUM,azure:uksouth,PREMIUM,5008216414,3776611487,4.501159151
azure:koreacentral,PREMIUM,aws:ap-southeast-2,PREMIUM,1188716074,897703978.4,3.235730438
gcp:us-west4-a,STANDARD,aws:eu-south-1,PREMIUM,5780652000,4902636000,31.175129
aws:eu-west-2,PREMIUM,gcp:asia-southeast1-a,STANDARD,5670341210,3612114402,5.204889404
gcp:northamerica-northeast1-a,STANDARD,gcp:asia-northeast3-a,STANDARD,7318036000,5087478000,29.648768
aws:us-east-2,PREMIUM,gcp:asia-east1-a,PREMIUM,4983719942,3473294328,4.29022964
gcp:us-west1-a,STANDARD,aws:sa-east-1,PREMIUM,3026791000,2651270000,27.612816
gcp:us-east4-a,STANDARD,aws:ap-east-1,PREMIUM,3691561000,3274917000,25.965537
gcp:europe-west3-a,PREMIUM,gcp:southamerica-west1-a,PREMIUM,6151079000,4510370000,26.420393
azure:francecentral,PREMIUM,aws:ap-northeast-2,PREMIUM,3949117873,2721456805,4.729909443
azure:australiaeast,PREMIUM,aws:ca-central-1,PREMIUM,1633958835,1149917995,3.455285791
gcp:asia-south1-a,STANDARD,gcp:us-west1-a,PREMIUM,4712949000,3983006000,25.814805
gcp:asia-east2-a,STANDARD,gcp:europe-west1-b,STANDARD,4931744000,4190866000,25.285459
gcp:europe-west6-a,PREMIUM,aws:ap-northeast-3,PREMIUM,5393291000,4000082000,23.630581
gcp:asia-northeast3-a,PREMIUM,gcp:europe-west2-a,STANDARD,4750522000,3657528000,23.446509
gcp:southamerica-east1-a,STANDARD,aws:af-south-1,PREMIUM,3100281000,1393427000,16.910946
aws:eu-west-2,PREMIUM,gcp:europe-west2-a,PREMIUM,4912017088,4776332285,10.36539956
gcp:europe-west1-b,PREMIUM,gcp:europe-west3-a,PREMIUM,7146725000,7063841000,90.66778
gcp:asia-northeast1-a,STANDARD,gcp:asia-east1-a,PREMIUM,6729159000,6633171000,69.230755
gcp:us-east4-a,PREMIUM,gcp:us-west4-a,STANDARD,6226858000,5713927000,53.118631
azure:canadacentral,PREMIUM,azure:westus,PREMIUM,17855124286,14121731142,16.39039195
gcp:northamerica-northeast1-a,PREMIUM,gcp:us-west4-a,PREMIUM,6124009000,5322868000,52.478099
gcp:asia-south1-a,STANDARD,gcp:asia-southeast2-a,PREMIUM,6237870000,5561929000,50.231831
gcp:asia-south2-a,PREMIUM,gcp:asia-southeast2-a,STANDARD,4855871000,4767256000,48.087104
gcp:us-east4-a,STANDARD,aws:eu-south-1,PREMIUM,3802531000,3711573000,42.337776
gcp:us-central1-a,PREMIUM,gcp:europe-west4-a,PREMIUM,7074050000,5356949000,42.170439
aws:me-south-1,PREMIUM,azure:francecentral,PREMIUM,5259807221,4067688715,6.428616607
azure:northcentralus,PREMIUM,gcp:europe-central2-a,PREMIUM,4143300276,3613337013,5.315240964
gcp:europe-north1-a,PREMIUM,azure:eastus2,PREMIUM,6313379000,5415596000,39.987464
aws:eu-north-1,PREMIUM,gcp:northamerica-northeast2-a,PREMIUM,305627546.8,245607804.9,2.604330731
azure:westus3,PREMIUM,gcp:southamerica-west1-a,PREMIUM,3745716897,3187106355,5.015781439
gcp:asia-northeast2-a,PREMIUM,azure:australiaeast,PREMIUM,7673859000,5167345000,36.556981
aws:ap-south-1,PREMIUM,gcp:europe-west6-a,PREMIUM,5133718581,3942228280,4.631602614
aws:eu-west-3,PREMIUM,aws:us-west-2,PREMIUM,5168364966,3727095325,4.780996404
gcp:southamerica-east1-a,STANDARD,aws:us-east-1,PREMIUM,3934822000,3752914000,34.693934
gcp:asia-northeast1-a,PREMIUM,azure:eastus,PREMIUM,5649045000,4924494000,32.772957
gcp:us-central1-a,STANDARD,gcp:asia-east2-a,STANDARD,6025340000,4559145000,31.078837
gcp:europe-west2-a,STANDARD,aws:us-west-1,PREMIUM,4467632000,4100513000,31.619981
aws:eu-central-1,PREMIUM,gcp:asia-southeast1-a,STANDARD,5551718242,3701984671,5.230190029
gcp:northamerica-northeast1-a,STANDARD,aws:ap-northeast-1,PREMIUM,4876144000,4015839000,29.647155
gcp:us-east1-b,PREMIUM,azure:koreacentral,PREMIUM,5579571000,4854922000,28.195678
gcp:asia-east1-a,STANDARD,azure:westus2,PREMIUM,4143125000,3473767000,28.404847
gcp:us-west1-a,STANDARD,aws:ap-southeast-1,PREMIUM,4534567000,4073141000,27.154932
aws:us-east-2,PREMIUM,gcp:asia-southeast1-a,PREMIUM,5110834019,3191600718,4.210327046
gcp:us-west1-a,PREMIUM,gcp:asia-south1-a,PREMIUM,5289926000,4348093000,25.845073
gcp:europe-west1-b,STANDARD,aws:sa-east-1,PREMIUM,4862169000,4158836000,25.791518
gcp:europe-north1-a,STANDARD,aws:ap-east-1,PREMIUM,4590438000,3688822000,25.544043
azure:westeurope,PREMIUM,gcp:asia-northeast3-a,STANDARD,10153598691,7970159226,6.940262068
azure:germanywestcentral,PREMIUM,azure:japaneast,PREMIUM,11930100549,8737533732,7.367284025
azure:northeurope,PREMIUM,aws:ap-northeast-2,PREMIUM,4054970308,2592842951,4.493974711
gcp:asia-east2-a,PREMIUM,gcp:europe-west6-a,STANDARD,5161907000,4280376000,25.603724
aws:af-south-1,PREMIUM,aws:ca-central-1,PREMIUM,4622075388,2875108064,4.152297335
azure:uksouth,PREMIUM,gcp:australia-southeast1-a,PREMIUM,2583045023,1807659175,3.899147983
aws:ap-northeast-3,PREMIUM,gcp:us-east1-b,STANDARD,5505607072,2986320598,5.105382965
gcp:asia-northeast3-a,PREMIUM,gcp:europe-west4-a,STANDARD,7887609000,4115338000,22.978398
aws:ap-southeast-2,PREMIUM,aws:eu-west-1,PREMIUM,4813139587,2615899728,4.288694374
gcp:australia-southeast2-a,PREMIUM,gcp:europe-west3-a,STANDARD,4030441000,3365539000,20.762107
gcp:australia-southeast1-a,STANDARD,gcp:southamerica-east1-a,PREMIUM,5559232000,3060765000,20.242105
gcp:asia-northeast3-a,STANDARD,azure:koreacentral,PREMIUM,7146714000,7106340000,97.333763
aws:eu-west-3,PREMIUM,gcp:europe-central2-a,PREMIUM,5003183028,4677275286,6.493124117
gcp:europe-north1-a,PREMIUM,gcp:europe-west2-a,STANDARD,5481310000,5232513000,64.654598
azure:eastus2,PREMIUM,azure:westus,PREMIUM,16641339665,14180448380,15.32892751
gcp:us-west4-a,STANDARD,gcp:northamerica-northeast1-a,PREMIUM,6052857000,5320238000,52.518878
gcp:asia-southeast1-a,STANDARD,gcp:asia-northeast1-a,PREMIUM,5649701000,5538143000,51.717004
azure:northcentralus,PREMIUM,gcp:europe-west2-a,PREMIUM,6102993921,5513304595,7.094708752
gcp:europe-west4-a,STANDARD,gcp:us-east1-b,PREMIUM,5823941000,5044019000,44.005819
azure:australiaeast,PREMIUM,gcp:asia-southeast1-a,PREMIUM,7755374891,7018350582,8.21335487
aws:us-east-2,PREMIUM,aws:eu-south-1,PREMIUM,4868050279,3938150019,4.813130889
azure:germanywestcentral,PREMIUM,gcp:northamerica-northeast2-a,PREMIUM,336218598.9,278454715.8,3.000957371
aws:eu-central-1,PREMIUM,gcp:us-east1-b,STANDARD,5312586210,4137216427,5.982914725
aws:eu-north-1,PREMIUM,gcp:us-east4-a,STANDARD,5269531596,4110497634,5.512739572
gcp:southamerica-west1-a,PREMIUM,gcp:us-east4-a,PREMIUM,5949868000,5646920000,37.792026
gcp:southamerica-east1-a,PREMIUM,aws:ca-central-1,PREMIUM,5522590000,5302796000,36.741205
azure:northeurope,PREMIUM,aws:us-west-1,PREMIUM,3720668505,3040258427,4.777742542
gcp:asia-east2-a,PREMIUM,gcp:us-west1-a,PREMIUM,7182335000,5452686000,36.334143
aws:eu-west-2,PREMIUM,aws:ap-south-1,PREMIUM,5192763045,3715013235,5.904404023
gcp:asia-east2-a,STANDARD,aws:ap-southeast-2,PREMIUM,4520998000,4384054000,36.501
aws:ap-east-1,PREMIUM,aws:us-west-2,PREMIUM,4908470150,3715572056,4.95482486
gcp:us-west4-a,PREMIUM,gcp:europe-west3-a,STANDARD,6874033000,4970530000,33.807044
gcp:australia-southeast1-a,PREMIUM,azure:westus3,PREMIUM,8055405000,5443931000,33.452546
gcp:europe-west1-b,STANDARD,aws:ap-southeast-1,PREMIUM,4791795000,4450415000,31.617408
azure:francecentral,PREMIUM,gcp:us-west1-a,STANDARD,6975728594,5750757049,6.404479864
gcp:asia-south2-a,PREMIUM,azure:uksouth,PREMIUM,6259659000,4902464000,32.370178
aws:eu-west-1,PREMIUM,aws:sa-east-1,PREMIUM,4963669819,3331004299,4.328475002
azure:canadacentral,PREMIUM,gcp:asia-northeast3-a,PREMIUM,12479164467,10495922743,8.625128349
gcp:asia-southeast2-a,STANDARD,azure:westus2,PREMIUM,8801541000,4792996000,29.825048
gcp:us-central1-a,STANDARD,aws:ap-northeast-3,PREMIUM,626207460.7,533448227.3,27.479673
aws:me-south-1,PREMIUM,gcp:us-central1-a,PREMIUM,5172496879,3331648518,5.15641795
gcp:europe-west4-a,PREMIUM,gcp:asia-southeast2-a,PREMIUM,7162736000,4489284000,25.997773
gcp:asia-south1-a,STANDARD,gcp:northamerica-northeast1-a,STANDARD,7190837000,4602248000,25.862284
gcp:asia-south1-a,PREMIUM,azure:eastus,PREMIUM,3263867000,2895003000,25.657739
gcp:asia-northeast1-a,STANDARD,azure:westeurope,PREMIUM,6330945000,4275129000,24.542004
gcp:asia-east1-a,STANDARD,aws:us-east-1,PREMIUM,2845388000,2263966000,24.33703
gcp:europe-west6-a,STANDARD,gcp:asia-northeast2-a,PREMIUM,5455956000,4136599000,23.650485
gcp:asia-east1-a,PREMIUM,gcp:europe-west1-b,PREMIUM,8374439000,3786941000,23.107062
azure:japaneast,PREMIUM,gcp:southamerica-east1-a,STANDARD,2751635812,1930712346,3.883021541
aws:ap-northeast-2,PREMIUM,gcp:europe-west6-a,PREMIUM,5181967612,2818616739,4.707886056
gcp:australia-southeast1-a,STANDARD,gcp:europe-west3-a,PREMIUM,3095274000,2084784000,21.464756
gcp:europe-north1-a,STANDARD,gcp:australia-southeast2-a,PREMIUM,6743215000,2564821000,19.559941
aws:ap-northeast-1,PREMIUM,aws:af-south-1,PREMIUM,4205814852,1641658297,3.842378079
gcp:europe-west3-a,STANDARD,aws:eu-central-1,PREMIUM,7137575000,7104448000,97.689405
